d1t11a2	d6mrfa1	0.195874	94	16.110552	14	0.373528	65	5.00	0.015	0.17357	5.81	129	246	4	80	4.43	84	2.15	16.45	115.00	160	76	0.1597	0.3415	0
d1t11a2	d4aeaa_	0.114997	41	12.194936	11	0.221412	41	4.38	0.024	0.30321	2.83	129	67	0	16	1.61	28	3.24	1.61	42.18	82	54	0.2197	0.4179	0
d1t1ha1	d1wd2a1	0.269019	56	16.793985	7	0.332854	37	3.37	0.000	0.33151	2.58	73	59	1	32	2.80	43	3.02	5.70	32.28	48	5	0.1921	0.7288	1
d1t1ha1	d2m9ya1	0.326792	60	19.814427	11	0.331331	40	3.48	0.050	0.31540	2.97	73	72	1	32	3.70	31	2.22	8.95	33.16	46	15	0.1727	0.4306	1
d1t1ha1	d2lwra1	0.278135	62	18.330422	8	0.307635	40	4.03	0.050	0.28540	2.80	73	66	0	16	2.26	16	1.30	2.26	34.05	19	3	0.1773	0.2424	1
d1t1ha1	d2ct7a1	0.283948	67	22.496892	8	0.283948	39	4.15	0.128	0.25555	3.00	73	73	0	24	3.06	31	3.14	3.06	36.67	57	26	0.1698	0.4247	1
d1t1ha1	d2dipa1	0.323408	60	13.268643	9	0.376571	45	3.54	0.067	0.31773	3.31	73	85	0	32	2.84	41	3.06	2.84	39.83	59	18	0.1660	0.4824	1
d1t1ha1	d3lrqa1	0.582424	66	2.911133	7	0.630294	66	2.61	0.227	0.57956	3.16	73	79	0	64	2.68	70	3.21	2.68	123.82	72	2	0.5732	0.8861	1
d1t1ha1	d1jm7a_	0.534985	72	3.272326	5	0.754842	68	2.27	0.235	0.53022	3.72	73	103	0	64	2.14	71	2.83	2.14	132.44	73	2	0.4599	0.6893	1
d1t1ha1	d2ecla1	0.489373	51	2.433002	7	0.496076	52	2.45	0.135	0.48748	3.03	73	74	0	40	2.21	54	3.12	2.21	81.24	72	18	0.3761	0.7297	1
d1t1ha1	d7ms7a_	0.309744	61	11.905406	10	0.479467	45	2.64	0.044	0.30320	3.92	73	113	2	48	1.57	58	1.91	10.12	79.63	86	28	0.2370	0.5133	1
d1t1ha1	d3dplr_	0.468229	54	2.415196	3	0.558026	54	2.37	0.130	0.46792	3.36	73	87	0	40	1.85	54	2.36	1.85	91.68	72	18	0.3820	0.6207	1
d1t1ha1	d1v7va1	0.099030	73	6.832735	9	0.690497	57	3.81	0.000	0.09452	8.00	73	509	1	48	2.43	53	3.13	11.97	87.24	77	24	0.0577	0.1041	0
d1t1ha1	d1s1ma2	0.156395	73	7.371291	18	0.569877	39	2.98	0.051	0.12484	6.02	73	266	1	48	2.19	52	2.56	9.80	82.10	88	36	0.1037	0.1955	0
d1t1ha1	d1szqa_	0.112512	73	5.750108	20	0.710518	48	4.20	0.042	0.08518	7.67	73	461	1	48	2.78	51	3.14	9.67	81.89	68	17	0.0599	0.1106	0
d1t1ha1	d6s62a_	0.107494	73	5.857119	21	0.714175	61	4.57	0.016	0.09804	7.84	73	485	1	56	3.58	58	3.58	9.53	81.69	69	11	0.0567	0.1196	0
d1t1ha1	d5vfba_	0.077559	73	6.332768	15	0.769215	50	3.04	0.080	0.06284	9.26	73	724	1	48	3.28	40	1.55	7.94	81.31	58	18	0.0376	0.0552	0
d1t1ha1	d1q1ua_	0.236552	61	8.007655	10	0.447181	47	4.26	0.043	0.21503	4.37	73	138	0	16	2.21	23	3.15	2.21	37.64	42	19	0.0923	0.1667	0
d1t1ha1	d7jjor_	0.152862	71	7.558856	16	0.584225	47	4.29	0.043	0.12475	6.15	73	279	1	32	1.65	39	2.57	5.13	60.81	59	20	0.0745	0.1398	0
d1t1ha1	d6b20e_	0.248562	66	15.271412	10	0.388165	45	4.81	0.044	0.20304	3.94	73	114	0	16	1.80	32	3.14	1.80	30.66	88	56	0.0912	0.2807	0
d1t1ha1	d2orxa2	0.197446	61	8.081583	9	0.432758	43	4.94	0.023	0.16131	4.71	73	160	0	16	2.27	26	3.00	2.27	25.22	78	52	0.0553	0.1625	0
d1t1ha1	d5b5ej_	0.195694	27	5.983114	9	0.357142	21	2.21	0.048	0.32818	1.83	73	40	0	16	1.19	18	1.35	1.19	46.38	18	0	0.4831	0.4500	0
d1t2ha_	d1de3a_	0.404030	85	4.082366	13	0.631297	76	3.04	0.145	0.39075	4.56	96	150	0	48	3.36	73	3.05	3.36	83.35	124	51	0.1929	0.4867	1
d1t2ha_	d1aqza_	0.405083	84	4.384136	14	0.599185	80	3.89	0.138	0.39501	4.43	96	142	1	56	3.06	78	2.93	4.39	86.28	125	47	0.2115	0.5493	1
d1t2ha_	d1r4ya_	0.432234	85	4.175686	13	0.612331	82	3.57	0.098	0.42923	4.33	96	136	1	56	3.50	81	2.97	4.53	89.12	136	55	0.2321	0.5956	1
d1t2ha_	d3agna_	0.475358	85	4.396718	12	0.564488	79	3.49	0.152	0.46870	3.94	96	114	0	48	3.23	74	3.11	4.10	105.99	112	38	0.3154	0.6491	1
d1t2ha_	d3wr2a_	0.536928	84	4.815947	12	0.564893	79	3.56	0.139	0.53274	3.67	96	101	0	56	3.01	71	3.02	3.01	108.81	92	21	0.3778	0.7030	1
d1t2ha_	d6ls1a_	0.553496	82	3.869663	10	0.576558	80	3.51	0.138	0.54983	3.65	96	100	0	56	2.96	72	3.03	2.96	110.67	99	27	0.3843	0.7200	1
d1t2ha_	d1rdsa_	0.513051	86	5.076427	9	0.561150	80	3.79	0.150	0.50561	3.76	96	105	0	56	3.00	71	3.01	4.50	112.19	93	22	0.3596	0.6762	1
d1t2ha_	d1i0va_	0.518836	84	4.766343	9	0.562072	79	3.54	0.127	0.51269	3.74	96	104	0	56	3.03	75	3.18	4.23	122.71	93	18	0.4261	0.7212	1
d1t2ha_	d1ttoa_	0.518485	84	4.667547	10	0.561692	79	3.53	0.139	0.51240	3.74	96	104	0	56	2.96	75	3.18	4.18	123.24	93	18	0.4279	0.7212	1
d1t2ha_	d1fusa_	0.524847	81	4.014049	11	0.574052	80	3.50	0.125	0.51892	3.76	96	105	0	56	2.98	73	3.05	4.22	122.28	92	19	0.3919	0.6952	1
d1t2ha_	d2qrda_	0.348762	89	11.388241	10	0.414155	60	4.43	0.117	0.33229	3.94	96	114	1	56	4.99	64	3.41	9.26	102.74	96	32	0.3058	0.5614	0
d1t2ha_	d1r4xa2	0.335971	87	10.342763	17	0.388467	61	4.87	0.115	0.30611	3.88	96	111	1	48	3.93	61	3.17	7.83	96.54	80	19	0.3094	0.5495	0
d1t2ha_	d5fkta2	0.176618	91	12.823526	18	0.583207	66	3.90	0.091	0.16842	6.52	96	317	0	40	2.08	57	3.08	2.08	96.22	90	33	0.1028	0.1798	0
d1t2ha_	d5jwza2	0.179298	91	13.193520	13	0.584586	64	3.71	0.109	0.16852	6.48	96	313	0	40	1.97	56	3.11	1.97	95.70	80	24	0.1022	0.1789	0
d1t2ha_	d4cdla_	0.319087	80	11.248544	16	0.418802	59	3.91	0.034	0.29229	4.16	96	126	1	48	1.49	74	3.20	10.41	95.37	121	47	0.2649	0.5873	0
d1t2ha_	d4oxxa_	0.242726	78	10.885632	15	0.386845	60	4.89	0.067	0.22526	4.61	96	153	1	32	5.20	37	3.02	7.34	49.85	42	5	0.1093	0.2418	0
d1t2ha_	d1f3va_	0.249216	79	7.788617	16	0.410167	57	4.49	0.018	0.23244	4.68	96	158	1	32	1.71	51	3.12	7.88	57.13	102	51	0.1253	0.3228	0
d1t2ha_	d2moea1	0.241918	44	8.006669	10	0.336582	46	4.24	0.109	0.31040	2.89	96	69	0	16	1.10	26	3.00	1.10	43.19	51	25	0.2249	0.3768	0
d1t2ha_	d6pz2a_	0.203325	95	9.215944	14	0.557025	70	4.70	0.043	0.18274	5.99	96	263	1	24	3.16	34	2.33	6.49	52.95	48	14	0.0689	0.1293	0
d1t2ha_	d1suia1	0.192222	86	8.933534	21	0.454524	61	4.68	0.082	0.17739	5.59	96	227	1	32	1.36	44	2.83	8.06	56.25	71	27	0.0837	0.1938	0
d1t36a1	d2p6ra2	0.283395	141	24.679974	13	0.366746	68	3.99	0.103	0.25724	5.24	153	198	3	112	3.08	115	2.74	14.18	200.44	167	52	0.3480	0.5808	0
d1t36a1	d1dlca3	0.282727	107	7.629603	21	0.423167	91	4.49	0.055	0.27472	5.62	153	229	2	96	3.03	91	2.19	10.10	184.43	167	76	0.2744	0.3974	0
d1t36a1	d1yfsa1	0.372911	135	8.383359	20	0.506964	114	4.62	0.088	0.36375	5.37	153	208	1	88	2.63	106	3.06	4.54	177.64	163	57	0.2961	0.5096	0
d1t36a1	d4aiaa1	0.331072	115	11.254305	18	0.402479	83	4.13	0.084	0.31435	5.08	153	186	3	96	3.15	121	2.96	11.52	176.14	191	70	0.3191	0.6505	0
d1t36a1	d1lmza_	0.326701	114	10.609713	21	0.399301	82	4.16	0.085	0.31177	5.10	153	187	3	88	1.57	110	2.76	11.77	174.49	175	65	0.3161	0.5882	0
d1t36a1	d2bvya2	0.249549	134	6.213464	25	0.596960	113	4.64	0.088	0.22722	6.95	153	366	4	88	2.23	108	2.79	13.75	106.28	201	93	0.0984	0.2951	0
d1t36a1	d6r0lb_	0.203211	59	10.455622	11	0.403783	56	4.09	0.089	0.35811	3.11	153	77	2	64	6.51	66	3.27	9.73	100.63	93	27	0.4659	0.8571	0
d1t36a1	d2i2la1	0.235812	76	7.482953	23	0.284089	67	5.07	0.045	0.28096	4.18	153	127	0	16	2.18	20	3.08	2.18	35.13	31	11	0.0976	0.1575	0
d1t36a1	d6cpyb_	0.264113	131	12.298402	23	0.452273	90	5.58	0.056	0.21305	5.98	153	262	3	80	4.18	89	3.19	13.60	110.01	139	50	0.1432	0.3397	0
d1t36a1	d1tu9a1	0.298116	97	10.484322	18	0.353579	75	4.70	0.107	0.33994	4.21	153	129	3	72	3.03	80	2.04	12.00	128.36	106	26	0.3343	0.6202	0
d1t36b1	d2hi6a1	0.569101	114	3.388679	14	0.655986	114	3.26	0.140	0.65541	4.25	151	131	0	72	1.85	111	3.24	1.85	137.18	142	31	0.3572	0.8473	0
d1t36b1	d2b0aa1	0.449385	118	4.316728	18	0.550571	118	4.18	0.110	0.44813	5.07	151	185	1	72	2.23	107	3.18	11.00	125.74	169	62	0.2278	0.5784	0
d1t36b1	d2ioja1	0.459383	112	6.196556	13	0.592879	103	3.83	0.078	0.57761	3.99	151	117	0	72	3.71	94	3.18	3.71	122.96	127	33	0.3660	0.8034	0
d1t36b1	d1h6za5	0.518788	119	5.966091	18	0.593462	109	3.96	0.156	0.58757	4.26	151	132	0	64	3.76	96	3.18	3.76	121.83	144	48	0.3173	0.7273	0
d1t36b1	d1thta_	0.268084	130	9.996173	21	0.521966	102	4.49	0.069	0.25547	6.30	151	294	4	104	5.57	124	3.51	17.95	120.10	219	95	0.1390	0.4218	0
d1t36b1	d1ne8a1	0.254183	90	9.881454	13	0.333754	72	5.06	0.083	0.32099	3.96	151	115	1	32	2.99	41	3.16	8.22	45.82	103	62	0.1364	0.3565	0
d1t36b1	d1mnma_	0.182572	68	8.609363	18	0.324334	53	4.68	0.132	0.30949	3.31	151	85	1	40	6.32	48	4.46	7.70	54.40	72	24	0.2267	0.5647	0
d1t36b1	d1ncia_	0.212542	74	8.309787	14	0.320938	62	5.40	0.065	0.28526	3.69	151	102	0	24	3.21	35	4.15	3.21	38.83	56	21	0.1348	0.3431	0
d1t36b1	d2f42a2	0.194844	62	7.761339	14	0.377199	52	4.03	0.058	0.35016	3.13	151	78	1	32	1.11	48	3.49	9.39	54.78	76	28	0.2536	0.6154	0
d1t36b1	d3juya1	0.273754	79	7.377556	15	0.330695	70	5.30	0.071	0.27913	4.14	151	125	1	24	1.22	36	2.87	10.03	46.75	85	49	0.1299	0.2880	0
d1t3oa1	d1vpza1	0.281546	50	8.737887	9	0.393103	39	3.40	0.282	0.38604	2.37	74	53	0	32	3.64	39	3.49	3.64	58.79	52	13	0.4083	0.7358	1
d1t3oa1	d2btia_	0.288691	52	10.878482	9	0.388421	39	3.40	0.256	0.37584	2.48	74	56	0	32	3.61	40	3.58	3.61	61.16	53	13	0.4247	0.7143	1
d1t3oa1	d5z38e1	0.181149	33	5.680312	4	0.362298	31	3.07	0.258	0.35695	1.67	74	37	0	24	2.86	31	3.23	4.79	63.73	32	1	0.6639	0.8378	1
d1t3oa1	d2mfea_	0.300919	55	10.420329	7	0.377424	41	3.47	0.341	0.37025	2.58	74	59	0	32	2.97	36	3.18	5.67	70.28	53	17	0.4183	0.6102	1
d1t3oa1	d2jppa_	0.292696	50	6.632101	8	0.408670	40	3.16	0.350	0.39378	2.37	74	53	0	32	2.86	40	3.12	5.49	77.55	57	17	0.5385	0.7547	1
d1t3oa1	d1olra_	0.179375	70	12.088136	8	0.540550	50	3.75	0.020	0.16931	5.55	74	223	1	48	3.93	55	3.30	8.49	72.20	66	11	0.1114	0.2466	0
d1t3oa1	d5m2da_	0.181961	71	6.538008	14	0.540964	51	4.07	0.098	0.17086	5.51	74	220	1	48	3.80	55	3.24	8.15	69.68	74	19	0.1075	0.2500	0
d1t3oa1	d2dl2a1	0.359819	51	3.115700	7	0.476517	51	3.08	0.078	0.35941	3.61	74	98	0	32	2.28	54	3.90	2.28	68.92	76	22	0.2393	0.5510	0
d1t3oa1	d1oa3a_	0.183103	69	8.564827	13	0.536937	50	3.87	0.080	0.17320	5.48	74	217	1	48	3.23	57	3.35	7.60	68.27	76	19	0.1054	0.2627	0
d1t3oa1	d4h7ma1	0.183645	71	6.450835	11	0.543491	49	3.83	0.082	0.16982	5.50	74	219	1	48	3.18	57	3.33	7.59	68.25	76	19	0.1053	0.2603	0
d1t3oa1	d3s97c1	0.279174	49	8.030457	8	0.396126	44	3.40	0.091	0.27683	3.76	74	105	1	32	4.04	36	3.39	4.73	36.93	53	17	0.1184	0.3429	0
d1t3oa1	d1o6xa_	0.331520	53	6.439313	12	0.362881	47	3.80	0.021	0.32378	3.21	74	81	0	24	3.84	24	3.43	3.84	39.32	51	27	0.1638	0.2963	0
d1t3oa1	d32c2a1	0.301632	47	3.634825	9	0.448371	45	3.72	0.067	0.26724	3.86	74	110	0	16	2.95	22	3.41	2.95	36.78	33	11	0.1179	0.2000	0
d1t3oa1	d2hw5a_	0.163830	74	7.443702	17	0.575620	53	4.29	0.170	0.14844	5.96	74	260	0	16	1.67	27	3.00	1.67	35.38	33	6	0.0461	0.1038	0
d1t3oa1	d3uuga_	0.141339	73	7.131451	20	0.628384	57	4.68	0.000	0.12499	6.63	74	329	1	32	9.83	38	2.84	12.85	38.80	55	17	0.0394	0.1155	0
d1t3ta1	d2o8pa1	0.164846	66	10.604813	15	0.521203	38	4.09	0.079	0.13087	5.45	68	215	2	48	2.81	55	2.09	9.19	125.39	57	2	0.2009	0.2558	0
d1t3ta1	d1topa_	0.301124	67	4.387911	10	0.717384	60	3.09	0.117	0.29596	4.74	68	162	0	48	2.52	59	3.07	2.52	125.17	65	6	0.2608	0.3642	0
d1t3ta1	d2lmva_	0.321169	63	4.258777	8	0.694292	59	2.87	0.169	0.31757	4.51	68	147	0	48	2.77	58	3.10	2.77	124.73	64	6	0.2887	0.3946	0
d1t3ta1	d6oqqb_	0.350030	63	4.966945	10	0.684618	55	2.37	0.200	0.34240	4.28	68	133	0	48	2.50	57	3.09	2.50	122.95	63	6	0.3202	0.4286	0
d1t3ta1	d2obha_	0.328337	67	4.263957	10	0.690474	59	2.83	0.136	0.32254	4.45	68	143	0	48	2.99	58	3.11	2.99	119.95	65	7	0.2940	0.4056	0
d1t3ta1	d5hmla1	0.194741	56	16.286881	7	0.475397	36	2.69	0.056	0.17767	4.80	68	166	2	48	4.00	53	1.97	10.27	79.38	99	46	0.1654	0.3193	0
d1t3ta1	d5uzma_	0.326515	56	9.972176	11	0.432152	43	2.88	0.116	0.31975	3.43	68	90	1	32	2.67	44	2.88	9.53	35.13	63	19	0.1331	0.4889	0
d1t3ta1	d3vm5a2	0.274252	48	4.952803	13	0.375080	44	4.78	0.091	0.24165	3.50	68	93	0	8	0.89	17	3.41	0.89	22.81	44	27	0.0864	0.1828	0
d1t3ta1	d3hhha_	0.328083	68	11.782731	12	0.482474	47	3.60	0.064	0.31865	3.65	68	100	1	48	1.79	63	3.10	6.07	103.28	78	15	0.3586	0.6300	0
d1t3ta1	d2fhea1	0.234099	67	14.760669	13	0.468197	43	3.63	0.070	0.22620	4.33	68	136	2	48	2.77	56	2.13	7.59	91.16	70	14	0.2374	0.4118	0
d1t3ua_	d4p1ma_	0.505057	90	10.319581	4	0.594845	83	3.60	0.241	0.50894	3.78	90	106	1	88	2.70	89	2.34	4.20	254.58	92	3	0.8160	0.8396	1
d1t3ua_	d1dova_	0.257780	77	12.783843	5	0.518425	56	2.67	0.054	0.26449	5.01	90	181	1	72	2.98	75	2.42	7.15	193.20	76	1	0.3659	0.4144	0
d1t3ua_	d1sg2a_	0.352169	90	14.966466	3	0.551732	61	3.51	0.066	0.33868	4.42	90	141	2	72	2.59	72	1.88	8.22	186.92	77	5	0.4581	0.5106	0
d1t3ua_	d1fioa_	0.272188	82	8.254687	10	0.574619	55	3.18	0.073	0.23475	5.14	90	190	1	72	3.49	72	2.49	7.07	184.75	74	2	0.3347	0.3789	0
d1t3ua_	d5m4ya1	0.297595	88	9.583263	7	0.575351	62	3.80	0.145	0.28140	4.92	90	174	1	72	3.81	72	2.49	7.12	184.58	74	2	0.3662	0.4138	0
d1t3ua_	d2vrza_	0.460992	88	20.548342	3	0.481481	63	3.58	0.016	0.44755	3.54	90	95	1	72	3.22	74	2.08	8.10	184.29	77	3	0.6981	0.7789	0
d1t3ua_	d1h9ea_	0.204462	49	9.300273	5	0.328600	40	3.89	0.025	0.32347	2.48	90	56	0	24	3.19	29	3.12	3.19	37.79	32	3	0.2624	0.5179	0
d1t3ua_	d4ztka_	0.177874	79	15.640585	18	0.519787	49	3.66	0.041	0.14802	5.99	90	263	2	48	1.83	45	1.24	13.79	84.98	93	48	0.1107	0.1711	0
d1t3ua_	d3qiuc1	0.236125	55	7.689722	12	0.283349	41	4.39	0.000	0.23162	3.82	90	108	0	16	2.21	29	3.58	2.21	42.26	51	22	0.1354	0.2685	0
d1t3ua_	d3bu7a1	0.140417	76	7.596858	19	0.553869	56	4.55	0.143	0.11590	6.85	90	355	1	32	1.23	31	0.73	15.60	59.68	56	25	0.0565	0.0873	0
d1t3ua_	d1abva_	0.355711	81	25.373958	18	0.414996	51	3.06	0.078	0.34946	3.76	90	105	2	72	4.47	81	2.64	15.58	103.65	100	19	0.3322	0.7714	0
d1t57a_	d2g50a3	0.507716	123	6.544508	15	0.673194	114	2.86	0.175	0.66882	4.32	179	135	0	80	2.69	115	3.08	2.69	185.08	159	44	0.4820	0.8519	1
d1t57a_	d1liua6	0.505060	124	6.463593	16	0.674670	115	2.83	0.191	0.67117	4.30	179	134	0	96	3.32	114	3.00	3.32	186.41	158	44	0.4854	0.8507	1
d1t57a_	d1a3xa3	0.467447	114	6.311725	15	0.691513	104	2.53	0.212	0.68725	4.07	179	121	1	88	3.51	110	3.22	4.48	187.15	151	41	0.5199	0.9091	1
d1t57a_	d3hqna3	0.421353	120	6.318632	27	0.558683	111	2.91	0.153	0.64368	4.32	179	135	1	88	2.80	123	3.15	4.60	187.64	171	48	0.4886	0.9111	1
d1t57a_	d1e0ta3	0.486804	110	2.467861	12	0.744768	111	2.48	0.189	0.74413	3.99	179	117	0	80	1.95	111	2.65	1.95	195.75	154	43	0.5826	0.9487	1
d1t57a_	d2zsja_	0.313092	165	12.893776	17	0.612190	129	3.75	0.070	0.30255	6.81	179	350	2	112	3.67	128	3.10	16.19	189.73	215	87	0.1838	0.3657	0
d1t57a_	d6nmxa1	0.317702	164	12.090994	19	0.617655	130	3.62	0.077	0.30942	6.79	179	348	2	112	3.29	124	2.70	15.33	188.36	217	93	0.1825	0.3563	0
d1t57a_	d3aeya_	0.313122	165	13.356716	19	0.612250	133	3.87	0.053	0.30571	6.81	179	350	2	112	3.66	130	3.36	15.83	187.20	216	86	0.1814	0.3714	0
d1t57a_	d2o2ea_	0.296223	128	5.785505	19	0.521286	115	4.12	0.113	0.28888	6.50	179	315	2	96	5.23	119	2.95	12.43	186.39	230	111	0.1991	0.3778	0
d1t57a_	d5zjba_	0.375159	141	6.815975	25	0.486239	124	4.86	0.081	0.36445	5.65	179	232	4	104	3.58	117	2.70	9.65	183.68	192	75	0.2733	0.5043	0
d1t57a_	d7o7fh_	0.232610	106	10.775335	21	0.287189	86	5.73	0.023	0.22759	5.52	179	221	1	40	2.83	58	3.39	5.55	49.71	113	55	0.0767	0.2624	0
d1t57a_	d3dgsa1	0.125337	47	3.912788	18	0.386815	49	4.76	0.082	0.32896	2.54	179	58	0	16	1.57	20	3.11	1.57	33.39	40	20	0.1988	0.3448	0
d1t57a_	d1ytma2	0.253799	133	12.847556	33	0.422525	112	6.19	0.054	0.22107	6.34	179	298	2	72	2.78	82	3.15	17.35	106.02	134	52	0.1194	0.2752	0
d1t57a_	d1vkma1	0.293651	122	5.846920	23	0.449499	107	4.94	0.028	0.26248	6.10	179	274	4	96	5.73	108	3.21	15.34	96.80	178	70	0.1186	0.3942	0
d1t57a_	d2hm7a_	0.277274	117	5.096749	19	0.477097	113	5.07	0.088	0.25406	6.44	179	308	4	96	2.79	107	2.56	12.17	129.60	198	91	0.1421	0.3474	0
d1t6aa_	d6fyqa_	0.148075	116	15.441320	19	0.551239	80	5.01	0.025	0.13610	7.54	119	443	2	88	2.45	92	2.59	16.37	175.87	118	26	0.1332	0.2077	0
d1t6aa_	d1zoda_	0.121828	113	18.392498	18	0.441243	81	5.27	0.062	0.13547	7.46	119	431	2	88	2.55	89	2.23	16.54	165.60	115	26	0.1302	0.2065	0
d1t6aa_	d3e8ja_	0.195129	94	15.989606	17	0.467325	67	4.18	0.090	0.17937	6.21	119	285	2	80	2.51	94	2.61	16.15	161.55	152	58	0.1923	0.3298	0
d1t6aa_	d1tkla_	0.187947	114	21.732607	15	0.513300	79	4.51	0.038	0.17975	6.59	119	325	2	80	2.83	94	2.69	15.94	159.86	182	88	0.1665	0.2892	0
d1t6aa_	d2aexa_	0.179767	87	5.714428	19	0.507577	74	4.30	0.014	0.16972	6.69	119	336	2	80	2.72	95	2.72	16.61	156.74	171	76	0.1593	0.2827	0
d1t6aa_	d1kcrl1	0.253562	96	32.752364	17	0.284659	57	4.85	0.088	0.28845	3.78	119	106	1	32	3.48	45	3.15	5.32	46.51	50	5	0.1491	0.4245	0
d1t6aa_	d4qava1	0.192256	105	17.763271	15	0.405515	68	5.11	0.029	0.17929	5.86	119	251	2	56	1.51	85	2.52	19.88	87.77	188	103	0.1180	0.3386	0
d1t6aa_	d2fwha_	0.268379	65	6.492746	13	0.272966	59	5.28	0.068	0.24854	3.99	119	117	2	56	5.46	67	5.48	21.28	60.95	117	50	0.1814	0.5726	0
d1t6aa_	d6u7ja2	0.232645	54	5.811637	11	0.311065	48	3.94	0.021	0.30260	3.41	119	89	1	32	1.40	41	2.34	5.05	63.04	77	36	0.2388	0.4607	0
d1t6aa_	d1aora1	0.158379	98	8.530481	29	0.525710	79	4.95	0.114	0.14508	7.18	119	395	2	72	2.91	85	3.28	14.99	86.07	165	80	0.0732	0.2152	0
d1t77a1	d1z1wa4	0.297987	165	14.568356	30	0.311299	144	6.08	0.049	0.29537	6.27	304	291	5	176	8.28	175	4.49	20.06	224.21	355	180	0.2595	0.6014	0
d1t77a1	d6ea4a4	0.277290	179	14.882023	34	0.294621	137	6.47	0.095	0.25452	6.57	304	323	5	192	8.64	202	4.30	21.99	218.41	363	161	0.2275	0.6254	0
d1t77a1	d3rkod_	0.286066	251	16.994143	46	0.445095	196	6.28	0.056	0.27775	7.76	304	473	4	168	5.74	189	4.45	23.20	214.78	333	144	0.1517	0.3996	0
d1t77a1	d6q4ra4	0.270738	205	12.205703	44	0.287659	147	5.86	0.054	0.29176	6.57	304	323	5	200	8.72	208	5.12	22.48	214.63	353	145	0.2236	0.6440	0
d1t77a1	d3ifqa_	0.208750	220	17.753758	32	0.374926	156	6.29	0.090	0.19777	8.24	304	546	5	192	7.59	202	4.66	23.53	213.91	369	167	0.1311	0.3700	0
d1t77a1	d3efzb_	0.242633	189	17.465168	26	0.327824	133	6.57	0.023	0.30709	5.57	304	225	5	144	7.59	157	4.39	20.29	151.33	283	126	0.2252	0.6978	0
d1t77a1	d3s6oa_	0.286609	174	11.051617	41	0.287552	139	6.65	0.072	0.25799	6.41	304	305	4	128	6.87	136	4.28	18.89	131.92	304	168	0.1446	0.4459	0
d1t77a1	d6wrph_	0.210890	145	11.348900	18	0.290093	108	6.00	0.056	0.27381	5.52	304	221	1	32	5.21	51	3.37	7.93	37.08	126	75	0.0572	0.2308	0
d1t77a1	d3w53a_	0.258144	235	13.565270	41	0.398254	170	6.43	0.088	0.24036	7.73	304	469	4	136	4.92	151	3.48	17.64	149.52	262	111	0.1074	0.3220	0
d1t77a1	d4a8ta1	0.167171	111	9.130378	30	0.345715	91	5.38	0.077	0.33346	4.51	304	147	4	104	5.78	114	3.34	18.12	110.83	224	110	0.2566	0.7755	0
d1t7sa_	d3c98b_	0.311401	96	6.667561	16	0.577599	84	4.02	0.071	0.27117	5.63	124	230	1	96	1.90	117	2.90	22.57	242.94	166	49	0.3615	0.5087	0
d1t7sa_	d4avma_	0.310546	117	20.592451	13	0.576012	84	3.58	0.048	0.29084	5.63	124	230	1	96	1.97	107	2.71	8.90	242.02	130	23	0.3601	0.4652	0
d1t7sa_	d5m4ya1	0.382084	82	3.678830	12	0.536150	80	3.14	0.025	0.38026	4.92	124	174	1	96	2.11	111	2.97	25.84	241.87	146	35	0.4799	0.6379	0
d1t7sa_	d6jx6a_	0.422338	91	6.040413	10	0.521111	80	3.27	0.037	0.41549	4.61	124	153	1	96	1.62	110	2.82	23.61	240.45	138	28	0.5273	0.7190	0
d1t7sa_	d4atma_	0.332711	114	21.966848	13	0.592976	88	4.03	0.114	0.29108	5.52	124	221	1	96	2.23	104	2.65	9.68	240.06	120	16	0.3705	0.4706	0
d1t7sa_	d2sasa_	0.247734	109	34.351219	11	0.369603	62	4.30	0.065	0.22897	5.07	124	185	3	96	2.64	98	2.35	23.73	160.11	181	83	0.2901	0.5297	0
d1t7sa_	d1xdpa4	0.193088	57	5.419176	11	0.291190	54	4.63	0.000	0.18794	5.10	124	187	3	80	2.38	77	1.41	23.72	107.73	183	106	0.1952	0.4118	0
d1t7sa_	d1g1ca_	0.196941	45	9.086366	7	0.249191	38	3.74	0.026	0.23617	3.61	124	98	0	16	2.06	22	3.11	2.06	29.16	69	47	0.1013	0.2245	0
d1t7sa_	d3flua1	0.161547	104	17.215992	13	0.379114	64	5.28	0.016	0.14609	6.27	124	291	5	104	2.58	102	1.87	25.18	117.00	230	128	0.1354	0.3505	0
d1t7sa_	d3iq3a_	0.301349	98	22.002450	8	0.308821	47	3.70	0.085	0.27203	4.07	124	121	0	40	3.08	45	3.64	3.08	98.04	68	23	0.2723	0.3719	0
d1t7va2	d4p5ma1	0.339988	80	2.901107	12	0.733226	80	2.55	0.113	0.72838	3.26	179	83	0	64	2.29	79	3.01	2.29	162.31	89	10	0.6763	0.9518	1
d1t7va2	d6t3ya1	0.322093	77	2.538498	11	0.711786	78	2.55	0.128	0.70911	3.21	179	81	0	72	3.08	80	2.88	3.08	162.71	88	8	0.6780	0.9877	1
d1t7va2	d5ujta1	0.324960	79	3.025847	10	0.700818	78	2.50	0.103	0.69962	3.26	179	83	0	64	2.29	78	2.75	2.29	166.20	89	11	0.6925	0.9398	1
d1t7va2	d6u3ma1	0.326629	79	2.558426	8	0.721810	80	2.46	0.163	0.72248	3.21	179	81	0	64	1.94	77	2.38	1.94	167.12	89	12	0.6963	0.9506	1
