d1abrb1	d2m3da1	62	5.03	0.097	0.30108	3.52	0.6596	62	5.03	0.097	0.30108	3.52	0.6596	94	1	32	5.02	46	3.89	8.07	34.60	66	20	0	0	0	0	1	0	0	0
d1abrb1	d1w5fa1	81	5.98	0.012	0.21930	5.19	0.4175	81	5.98	0.012	0.21930	5.19	0.4175	194	1	32	5.37	49	3.67	8.19	30.80	112	63	0	0	0	1	0	0	0	0
d1abrb1	d5uyja1	85	5.08	0.059	0.20532	6.15	0.3047	85	5.08	0.059	0.20532	6.15	0.3047	279	2	48	3.01	55	2.93	12.12	44.16	153	98	0	0	0	0	1	0	0	0
d1abrb1	d3co1a1	75	5.35	0.040	0.29679	4.23	0.5769	75	5.35	0.040	0.29679	4.23	0.5769	130	0	16	4.40	24	3.33	4.40	28.19	50	26	0	1	0	0	0	0	0	0
d1abrb1	d3puaa_	88	5.22	0.102	0.17207	6.94	0.2411	88	5.22	0.102	0.17207	6.94	0.2411	365	0	16	1.05	40	3.62	1.05	43.84	111	71	0	0	1	0	0	0	0	0
d1abva_	d2oeba1	87	3.04	0.115	0.43333	4.59	0.5724	87	3.04	0.115	0.43333	4.59	0.5724	152	2	88	2.80	80	2.28	10.69	153.33	142	62	0	1	0	0	0	0	0	0
d1abva_	d4gkfa_	87	3.06	0.115	0.43484	4.50	0.5959	87	3.06	0.115	0.43484	4.50	0.5959	146	2	88	5.43	90	2.37	10.13	150.21	141	51	0	1	0	0	0	0	0	0
d1abva_	d3h5ka_	69	4.25	0.116	0.19465	5.97	0.2644	69	4.25	0.116	0.19465	5.97	0.2644	261	3	72	4.08	66	1.93	15.68	113.34	123	57	0	0	0	0	1	0	0	0
d1abva_	d1f8th1	62	4.29	0.081	0.32126	4.01	0.5254	62	4.29	0.081	0.32126	4.01	0.5254	118	0	16	2.73	20	3.83	2.73	24.61	32	12	0	0	1	0	0	0	0	0
d1abva_	d5l1ca_	32	3.49	0.156	0.39349	1.62	0.8889	32	3.49	0.156	0.39349	1.62	0.8889	36	0	16	1.66	17	1.87	1.66	37.84	17	0	0	0	0	0	0	0	0	1
d1abva_	d3s8ga_	80	4.63	0.087	0.11565	8.29	0.1444	80	4.63	0.087	0.11565	8.29	0.1444	554	3	88	3.68	96	2.21	14.28	162.59	193	97	0	0	0	0	0	0	1	0
d1abva_	d1sfpa_	49	4.51	0.041	0.24770	3.88	0.4414	49	4.51	0.041	0.24770	3.88	0.4414	111	0	8	1.42	13	3.02	1.42	20.99	47	34	0	0	1	0	0	0	0	0
d1af7a1	d3e7na1	50	4.05	0.080	0.23533	4.30	0.3731	50	4.05	0.080	0.23533	4.30	0.3731	134	2	56	5.90	60	2.81	12.17	67.41	80	20	0	0	0	1	0	0	0	0
d1af7a1	d1wlna1	56	4.80	0.018	0.27210	3.80	0.5234	56	4.80	0.018	0.27210	3.80	0.5234	107	0	16	3.68	20	3.32	3.68	24.94	53	33	0	0	1	0	0	0	0	0
d1af7a1	d1oz2a2	50	4.55	0.000	0.24831	3.82	0.4630	50	4.55	0.000	0.24831	3.82	0.4630	108	0	16	2.76	22	3.11	2.76	36.40	42	20	0	0	1	0	0	0	0	0
d1af7a1	d5h9ma_	50	4.50	0.100	0.17746	5.14	0.2632	50	4.50	0.100	0.17746	5.14	0.2632	190	1	40	2.72	43	3.11	9.49	47.21	61	18	0	0	1	0	0	0	0	0
d1af7a1	d2ydya_	55	4.55	0.018	0.15238	5.91	0.2157	55	4.55	0.018	0.15238	5.91	0.2157	255	2	48	1.03	50	1.19	9.42	72.52	106	56	0	0	0	1	0	0	0	0
d1afpa_	d1bu3a_	36	3.80	0.083	0.19875	3.82	0.3333	36	3.80	0.083	0.19875	3.82	0.3333	108	0	8	0.95	20	3.14	0.95	22.66	25	5	0	1	0	0	0	0	0	0
d1afpa_	d2yc4c_	32	2.96	0.000	0.14336	4.96	0.1808	32	2.96	0.000	0.14336	4.96	0.1808	177	0	16	1.42	20	2.41	1.42	38.62	46	26	0	0	0	1	0	0	0	0
d1afpa_	d1qhla_	34	3.25	0.000	0.12971	5.30	0.1675	34	3.25	0.000	0.12971	5.30	0.1675	203	0	24	1.65	39	3.07	1.65	47.71	70	31	0	0	0	1	0	0	0	0
d1afpa_	d5mwba3	28	3.44	0.071	0.28379	1.67	0.7568	28	3.44	0.071	0.28379	1.67	0.7568	37	0	16	1.55	16	1.55	1.55	39.63	19	3	0	0	0	0	0	0	0	1
d1afpa_	d3tioa_	38	3.97	0.026	0.15285	4.95	0.2159	38	3.97	0.026	0.15285	4.95	0.2159	176	0	16	2.12	18	2.34	2.12	30.91	19	1	0	0	1	0	0	0	0	0
d1agxa_	d1o7ja_	323	1.20	0.427	0.96624	6.59	0.9938	323	1.20	0.427	0.96624	6.59	0.9938	325	0	320	1.29	323	1.25	1.29	865.87	332	9	1	0	0	1	0	0	0	0
d1agxa_	d2p2da_	310	2.99	0.213	0.81727	6.64	0.9394	310	2.99	0.213	0.81727	6.64	0.9394	330	0	256	2.67	311	3.12	2.67	570.49	342	31	1	0	0	1	0	0	0	0
